ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,DESCRIPTOR,MLTYP_NAME,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,QAQC,QAQCType,StartDate,StartTime,FLOWSTAT,DWM_Name,DWM_Units,ResVal,nResult,DWMQual,DWM_Method,ResComm
490599,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Bashbish,1302925,Ashley Hill Brook,W2893,"[northwest of Roads End Road (Whitbeck Road) approximately 250 feet downstream of Lee Pond Brook confluence, Mount Washington]",River/Stream,42.08930109,-73.47506697,19-C008-04,River,15-1801,,Routine Sample,7/15/2019,2:00:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.24,0.24,,SM 4500-NO3 F,
490600,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Bashbish,1302925,Ashley Hill Brook,W2893,"[northwest of Roads End Road (Whitbeck Road) approximately 250 feet downstream of Lee Pond Brook confluence, Mount Washington]",River/Stream,42.08930109,-73.47506697,19-C008-04,River,15-1801,,Routine Sample,7/15/2019,2:00:00 PM,Flowing,Total Nitrogen,mg/L,0.27,0.27,"h, j",SM 4500-NO3-I,
490606,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Millers,3523275,East Branch Tully River,W2287,"[approximately 2000 feet upstream from Route 68 (Warwick Road), Royalston]",River/Stream,42.69539254,-72.22718449,19-C009-01,River,15-1802,,Routine Sample,7/16/2019,8:45:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.040,-0.04,,SM 4500-NO3 F,
490607,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Millers,3523275,East Branch Tully River,W2287,"[approximately 2000 feet upstream from Route 68 (Warwick Road), Royalston]",River/Stream,42.69539254,-72.22718449,19-C009-01,River,15-1802,,Routine Sample,7/16/2019,8:45:00 AM,Flowing,Total Nitrogen,mg/L,0.35,0.35,"h, j",SM 4500-NO3-I,
490613,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Millers,3522375,Keyup Brook,W2895,"[approximately 500 feet upstream/north of Laurel Lake Road, Erving]",River/Stream,42.62069634,-72.39305406,19-C009-02,River,15-1803,,Routine Sample,7/16/2019,10:20:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.14,0.14,,SM 4500-NO3 F,
490614,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Millers,3522375,Keyup Brook,W2895,"[approximately 500 feet upstream/north of Laurel Lake Road, Erving]",River/Stream,42.62069634,-72.39305406,19-C009-02,River,15-1803,,Routine Sample,7/16/2019,10:20:00 AM,Flowing,Total Nitrogen,mg/L,0.3,0.3,"h, j",SM 4500-NO3-I,
490620,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Connecticut,3419675,Amethyst Brook,W2896,"[approximately 150 feet upstream of the North Valley Road crossing nearest Amherst Road intersection, Pelham]",River/Stream,42.38033448,-72.46510155,19-C009-03,River,15-1804,,Routine Sample,7/16/2019,11:23:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.32,0.32,,SM 4500-NO3 F,
490621,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Connecticut,3419675,Amethyst Brook,W2896,"[approximately 150 feet upstream of the North Valley Road crossing nearest Amherst Road intersection, Pelham]",River/Stream,42.38033448,-72.46510155,19-C009-03,River,15-1804,,Routine Sample,7/16/2019,11:23:00 AM,Flowing,Total Nitrogen,mg/L,0.42,0.42,"h, j",SM 4500-NO3-I,
490627,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Connecticut,3420225,Doolittle Brook,W2897,"[approximately 1500 feet south/downstream of Shutesbury Road, Leverett]",River/Stream,42.44704256,-72.49190917,19-C009-04,River,15-1805,,Routine Sample,7/16/2019,12:25:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.13,0.13,,SM 4500-NO3 F,
490628,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Connecticut,3420225,Doolittle Brook,W2897,"[approximately 1500 feet south/downstream of Shutesbury Road, Leverett]",River/Stream,42.44704256,-72.49190917,19-C009-04,River,15-1805,,Routine Sample,7/16/2019,12:25:00 PM,Flowing,Total Nitrogen,mg/L,0.32,0.32,"h, j",SM 4500-NO3-I,
490634,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Connecticut,3420250,Roaring Brook,W2898,"[approximately 250 feet downstream from the Shutesbury Road crossing nearest the Shutesbury/Leverett border, Leverett]",River/Stream,42.45007437,-72.45260735,19-C009-05,River,15-1806,,Routine Sample,7/16/2019,1:19:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.34,0.34,,SM 4500-NO3 F,
490635,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Connecticut,3420250,Roaring Brook,W2898,"[approximately 250 feet downstream from the Shutesbury Road crossing nearest the Shutesbury/Leverett border, Leverett]",River/Stream,42.45007437,-72.45260735,19-C009-05,River,15-1806,,Routine Sample,7/16/2019,1:19:00 PM,Flowing,Total Nitrogen,mg/L,0.4,0.4,"h, j",SM 4500-NO3-I,
490641,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Chicopee,3627250,Rutland Brook,W2899,"[approximately 1050 feet upstream of mouth at inlet to Connor Pond, Petersham]",River/Stream,42.46777728,-72.15673762,19-C009-06,River,15-1807,15-1808,Duplicate,7/16/2019,2:30:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.059,0.059,,SM 4500-NO3 F,
490642,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Chicopee,3627250,Rutland Brook,W2899,"[approximately 1050 feet upstream of mouth at inlet to Connor Pond, Petersham]",River/Stream,42.46777728,-72.15673762,19-C009-06,River,15-1807,15-1808,Duplicate,7/16/2019,2:30:00 PM,Flowing,Total Nitrogen,mg/L,0.23,0.23,"h, j",SM 4500-NO3-I,
490648,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Chicopee,3628050,Canesto Brook,W2900,"[approximately 975 feet north/upstream of Hubbardston Road (Route 62), Barre]",River/Stream,42.43953233,-72.04115765,19-C009-07,River,15-1810,,Routine Sample,7/16/2019,3:30:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.12,0.12,,SM 4500-NO3 F,
490649,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Chicopee,3628050,Canesto Brook,W2900,"[approximately 975 feet north/upstream of Hubbardston Road (Route 62), Barre]",River/Stream,42.43953233,-72.04115765,19-C009-07,River,15-1810,,Routine Sample,7/16/2019,3:30:00 PM,Flowing,Total Nitrogen,mg/L,0.3,0.3,"h, j",SM 4500-NO3-I,
491676,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420175,Mill River,W1050,"[Mill River Lane, Hadley]",River/Stream,42.38639934,-72.5503928,19-M011-04,River,34-1282,34-1283,Duplicate,7/17/2019,11:17:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.91,0.91,,SM 4500-NO3 F,
491677,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420175,Mill River,W1050,"[Mill River Lane, Hadley]",River/Stream,42.38639934,-72.5503928,19-M011-04,River,34-1282,34-1283,Duplicate,7/17/2019,11:17:00 AM,Flowing,Total Nitrogen,mg/L,1,1,"h, j",SM 4500-NO3-I,
491692,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3419425,Fort River,W1051,"[Route 47, Hadley]",River/Stream,42.33278638,-72.57858317,19-M011-06,River,34-1286,,Routine Sample,7/17/2019,12:28:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.34,0.34,,SM 4500-NO3 F,
491693,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3419425,Fort River,W1051,"[Route 47, Hadley]",River/Stream,42.33278638,-72.57858317,19-M011-06,River,34-1286,,Routine Sample,7/17/2019,12:28:00 PM,Flowing,Total Nitrogen,mg/L,0.47,0.47,"h, j",SM 4500-NO3-I,
491652,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3419425,Fort River,W2845,"[Pelham Road, Amherst]",River/Stream,42.37683842,-72.49492563,19-M011-01,River,34-1279,,Routine Sample,7/17/2019,9:42:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.29,0.29,,SM 4500-NO3 F,
491653,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3419425,Fort River,W2845,"[Pelham Road, Amherst]",River/Stream,42.37683842,-72.49492563,19-M011-01,River,34-1279,,Routine Sample,7/17/2019,9:42:00 AM,Flowing,Total Nitrogen,mg/L,0.37,0.37,"h, j",SM 4500-NO3-I,
491660,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420200,Cushman Brook,W2846,"[approximately 900 feet upstream of Factory Hollow Pond/State Street, Amherst]",River/Stream,42.41550849,-72.51258326,19-M011-02,River,34-1280,,Routine Sample,7/17/2019,10:10:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.28,0.28,,SM 4500-NO3 F,
491661,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420200,Cushman Brook,W2846,"[approximately 900 feet upstream of Factory Hollow Pond/State Street, Amherst]",River/Stream,42.41550849,-72.51258326,19-M011-02,River,34-1280,,Routine Sample,7/17/2019,10:10:00 AM,Flowing,Total Nitrogen,mg/L,0.37,0.37,"h, j",SM 4500-NO3-I,
491684,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420160,Unnamed Tributary,W2847,"[unnamed tributary to the Connecticut River, approximately 450 feet downstream of River Drive (Route 47), Hadley]",River/Stream,42.38339502,-72.5850062,19-M011-05,River,34-1285,,Routine Sample,7/17/2019,11:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.19,0.19,,SM 4500-NO3 F,
491685,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420160,Unnamed Tributary,W2847,"[unnamed tributary to the Connecticut River, approximately 450 feet downstream of River Drive (Route 47), Hadley]",River/Stream,42.38339502,-72.5850062,19-M011-05,River,34-1285,,Routine Sample,7/17/2019,11:55:00 AM,Flowing,Total Nitrogen,mg/L,0.47,0.47,"h, j",SM 4500-NO3-I,
491668,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420325,Russellville Brook,W2854,"[approximately 250 feet downstream of Route 47, Hadley]",River/Stream,42.41118008,-72.5674643,19-M011-03,River,34-1281,,Routine Sample,7/17/2019,10:38:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,1,1,,SM 4500-NO3 F,
491669,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3420325,Russellville Brook,W2854,"[approximately 250 feet downstream of Route 47, Hadley]",River/Stream,42.41118008,-72.5674643,19-M011-03,River,34-1281,,Routine Sample,7/17/2019,10:38:00 AM,Flowing,Total Nitrogen,mg/L,1.2,1.2,"h, j",SM 4500-NO3-I,
492857,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6236225,Nemasket River,W0317,"[Route 44 bridge, Middleborough   (approximately 1000 feet upstream of Middleborough WWTP discharge, NPDES # MA0101591)]",River/Stream,41.9074391,-70.91495236,19-L015-02,River,62-1172,,Routine Sample,7/18/2019,9:30:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.20,-0.2,,SM 4500-NO3 F,
492858,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6236225,Nemasket River,W0317,"[Route 44 bridge, Middleborough   (approximately 1000 feet upstream of Middleborough WWTP discharge, NPDES # MA0101591)]",River/Stream,41.9074391,-70.91495236,19-L015-02,River,62-1172,,Routine Sample,7/18/2019,9:30:00 AM,Flowing,Total Nitrogen,mg/L,0.38,0.38,"h, j",SM 4500-NO3-I,
492865,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6236225,Nemasket River,W0318,"[Plymouth Street bridge, Middleborough (approximately 1.5 miles downstream of Middleborough WWTP discharge, NPDES # MA0101591)]",River/Stream,41.92174924,-70.92351752,19-L015-03,River,62-1173,,Routine Sample,7/18/2019,9:57:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.20,-0.2,,SM 4500-NO3 F,
492866,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6236225,Nemasket River,W0318,"[Plymouth Street bridge, Middleborough (approximately 1.5 miles downstream of Middleborough WWTP discharge, NPDES # MA0101591)]",River/Stream,41.92174924,-70.92351752,19-L015-03,River,62-1173,,Routine Sample,7/18/2019,9:57:00 AM,Flowing,Total Nitrogen,mg/L,0.49,0.49,"h, j",SM 4500-NO3-I,
492873,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235000,Taunton River,W1503,"[Green Street/Plymouth Street bridge, Bridgewater/Middleborough]",River/Stream,41.93629311,-70.98734776,19-L015-04,River,62-1174,,Routine Sample,7/18/2019,10:24:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.47,0.47,,SM 4500-NO3 F,
492874,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235000,Taunton River,W1503,"[Green Street/Plymouth Street bridge, Bridgewater/Middleborough]",River/Stream,41.93629311,-70.98734776,19-L015-04,River,62-1174,,Routine Sample,7/18/2019,10:24:00 AM,Flowing,Total Nitrogen,mg/L,0.8,0.8,"h, j",SM 4500-NO3-I,
492849,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235000,Taunton River,W1504,"[South Street East /Old Colony Avenue bridge, Raynham/Taunton]",River/Stream,41.88611169,-71.02994049,19-L015-01,River,62-1171,,Routine Sample,7/18/2019,8:54:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.38,0.38,,SM 4500-NO3 F,
492850,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235000,Taunton River,W1504,"[South Street East /Old Colony Avenue bridge, Raynham/Taunton]",River/Stream,41.88611169,-71.02994049,19-L015-01,River,62-1171,,Routine Sample,7/18/2019,8:54:00 AM,Flowing,Total Nitrogen,mg/L,0.81,0.81,"h, j",SM 4500-NO3-I,
492905,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235600,Rumford River,W2377,"[approximately 675 feet downstream/south from Cocasset Street, Foxborough]",River/Stream,42.06112594,-71.2165861,19-L015-08,River,62-1180,,Routine Sample,7/18/2019,12:52:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.27,0.27,,SM 4500-NO3 F,
492906,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235600,Rumford River,W2377,"[approximately 675 feet downstream/south from Cocasset Street, Foxborough]",River/Stream,42.06112594,-71.2165861,19-L015-08,River,62-1180,,Routine Sample,7/18/2019,12:52:00 PM,Flowing,Total Nitrogen,mg/L,0.53,0.53,"h, j",SM 4500-NO3-I,
492897,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235600,Rumford River,W2402,"[approximately 1450 feet upstream/north from the Route 140 ramp to Route 495 north bound, Mansfield]",River/Stream,42.00502696,-71.21344675,19-L015-07,River,62-1179,,Routine Sample,7/18/2019,12:11:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.49,0.49,,SM 4500-NO3 F,
492898,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235600,Rumford River,W2402,"[approximately 1450 feet upstream/north from the Route 140 ramp to Route 495 north bound, Mansfield]",River/Stream,42.00502696,-71.21344675,19-L015-07,River,62-1179,,Routine Sample,7/18/2019,12:11:00 PM,Flowing,Total Nitrogen,mg/L,0.75,0.75,"h, j",SM 4500-NO3-I,
492889,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235850,Canoe River,W2833,"[Route 495 southbound exit ramp to Route 123 (Eastman Street), Norton]",River/Stream,41.98177507,-71.16118832,19-L015-06,River,62-1178,,Routine Sample,7/18/2019,11:40:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.63,0.63,,SM 4500-NO3 F,
492890,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6235850,Canoe River,W2833,"[Route 495 southbound exit ramp to Route 123 (Eastman Street), Norton]",River/Stream,41.98177507,-71.16118832,19-L015-06,River,62-1178,,Routine Sample,7/18/2019,11:40:00 AM,Flowing,Total Nitrogen,mg/L,0.9,0.9,"h, j",SM 4500-NO3-I,
492881,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6236175,Sawmill Brook,W2836,"[Bedford Street, (Route 18, 28), Bridgewater]",River/Stream,41.94881614,-70.96826996,19-L015-05,River,62-1175,62-1176,Duplicate,7/18/2019,10:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,1.9,1.9,,SM 4500-NO3 F,
492882,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Taunton (2019),Taunton,6236175,Sawmill Brook,W2836,"[Bedford Street, (Route 18, 28), Bridgewater]",River/Stream,41.94881614,-70.96826996,19-L015-05,River,62-1175,62-1176,Duplicate,7/18/2019,10:55:00 AM,Flowing,Total Nitrogen,mg/L,2.4,2.4,"h, j",SM 4500-NO3-I,
490683,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5131475,Round Top Brook,W2413,"[approximately 1400 feet downstream/south from the confluence of Tinkerville Brook, Burrillville, Rhode Island (approximately 1600 feet from MA/RI border)]",River/Stream,42.00792,-71.70506,19-C010-05,River,15-1817,,Routine Sample,7/23/2019,12:45:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.1,0.1,,SM 4500-NO3 F,
490684,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5131475,Round Top Brook,W2413,"[approximately 1400 feet downstream/south from the confluence of Tinkerville Brook, Burrillville, Rhode Island (approximately 1600 feet from MA/RI border)]",River/Stream,42.00792,-71.70506,19-C010-05,River,15-1817,,Routine Sample,7/23/2019,12:45:00 PM,Flowing,Total Nitrogen,mg/L,0.51,0.51,,SM 4500-N C,
490655,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Chicopee,3626250,Great Brook,W2901,"[Draper Road, East Brookfield]",River/Stream,42.20154773,-72.04487072,19-C010-01,River,15-1811,,Routine Sample,7/23/2019,7:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.040,-0.04,,SM 4500-NO3 F,
490656,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Chicopee,3626250,Great Brook,W2901,"[Draper Road, East Brookfield]",River/Stream,42.20154773,-72.04487072,19-C010-01,River,15-1811,,Routine Sample,7/23/2019,7:55:00 AM,Flowing,Total Nitrogen,mg/L,0.58,0.58,,SM 4500-N C,
490662,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Quinebaug,4129225,Breakneck Brook,W2902,"[approximately 8450 feet downstream/north from MA/CT state line, Sturbridge]",River/Stream,42.05048837,-72.09627321,19-C010-02,River,15-1812,,Routine Sample,7/23/2019,9:15:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.040,-0.04,,SM 4500-NO3 F,
490663,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Quinebaug,4129225,Breakneck Brook,W2902,"[approximately 8450 feet downstream/north from MA/CT state line, Sturbridge]",River/Stream,42.05048837,-72.09627321,19-C010-02,River,15-1812,,Routine Sample,7/23/2019,9:15:00 AM,Flowing,Total Nitrogen,mg/L,0.44,0.44,,SM 4500-N C,
490676,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Quinebaug,4129025,Rocky Brook,W2903,"[in Douglas State Forest approximately 2400 feet downstream of footbridge on unnamed easterly extention of High Street, Douglas]",River/Stream,42.01542185,-71.79841192,19-C010-04,River,15-1814,15-1815,Duplicate,7/23/2019,11:53:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.046,0.046,,SM 4500-NO3 F,
490677,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Quinebaug,4129025,Rocky Brook,W2903,"[in Douglas State Forest approximately 2400 feet downstream of footbridge on unnamed easterly extention of High Street, Douglas]",River/Stream,42.01542185,-71.79841192,19-C010-04,River,15-1814,15-1815,Duplicate,7/23/2019,11:53:00 AM,Flowing,Total Nitrogen,mg/L,0.45,0.45,,SM 4500-N C,
490669,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5132381,Unnamed Tributary,W2904,"[unnamed tributary to Whitin Reservoir, ""Ridge Trail"" in the Douglas State Forest, Douglas]",River/Stream,42.07493076,-71.7950707,19-C010-03,River,15-1813,,Routine Sample,7/23/2019,11:00:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,<0.040,-0.04,,SM 4500-NO3 F,
490670,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5132381,Unnamed Tributary,W2904,"[unnamed tributary to Whitin Reservoir, ""Ridge Trail"" in the Douglas State Forest, Douglas]",River/Stream,42.07493076,-71.7950707,19-C010-03,River,15-1813,,Routine Sample,7/23/2019,11:00:00 AM,Flowing,Total Nitrogen,mg/L,0.36,0.36,,SM 4500-N C,
490690,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5131750,Scadden Brook,W2905,"[approximately 425 feet upstream of mouth at inlet of Lee Pond, Uxbridge]",River/Stream,42.04529263,-71.65201157,19-C010-06,River,15-1818,,Routine Sample,7/23/2019,1:50:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.095,0.095,,SM 4500-NO3 F,
490691,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5131750,Scadden Brook,W2905,"[approximately 425 feet upstream of mouth at inlet of Lee Pond, Uxbridge]",River/Stream,42.04529263,-71.65201157,19-C010-06,River,15-1818,,Routine Sample,7/23/2019,1:50:00 PM,Flowing,Total Nitrogen,mg/L,0.45,0.45,,SM 4500-N C,
490697,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5132000,Warren Brook,W2906,"[approximately 1400 feet south/downstream of Fowler Street crossing nearest Orchard Street, Upton (the northern most crossing)]",River/Stream,42.18795491,-71.62720825,19-C010-07,River,15-1819,,Routine Sample,7/23/2019,3:15:00 PM,Flowing,Nitrate/Nitrite-N,mg/L,0.17,0.17,,SM 4500-NO3 F,
490698,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,RSN (2019),Blackstone,5132000,Warren Brook,W2906,"[approximately 1400 feet south/downstream of Fowler Street crossing nearest Orchard Street, Upton (the northern most crossing)]",River/Stream,42.18795491,-71.62720825,19-C010-07,River,15-1819,,Routine Sample,7/23/2019,3:15:00 PM,Flowing,Total Nitrogen,mg/L,0.57,0.57,,SM 4500-N C,
491708,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3418125,Lampson Brook,W1055,"[George Hannum Street, (downstream of Belchertown WWTP (MA0102148) discharge), Belchertown]",River/Stream,42.28189876,-72.42726497,19-M013-02,River,34-1288,,Routine Sample,7/24/2019,9:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.8,0.8,,SM 4500-NO3 F,
491709,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3418125,Lampson Brook,W1055,"[George Hannum Street, (downstream of Belchertown WWTP (MA0102148) discharge), Belchertown]",River/Stream,42.28189876,-72.42726497,19-M013-02,River,34-1288,,Routine Sample,7/24/2019,9:55:00 AM,Flowing,Total Nitrogen,mg/L,1.2,1.2,j,SM 4500-N C,
491732,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2019,QC4,25-Oct-21,Connecticut (2019),Connecticut,3418175,Manhan River,W1065,"[Fort Hill Road, Easthampton]",River/Stream,42.28349688,-72.64060074,19-M013-05,River,34-1293,,Routine Sample,7/24/2019,11:55:00 AM,Flowing,Nitrate/Nitrite-N,mg/L,0.34,0.34,,SM 4500-NO3 F,
