Lat,Long,NO3,TN,NO3_n,TN_n,dataset,year_start,year_end,years_of_obs,systemtype,siteinfo,TN_imp,NO3_imp
41.81882453,-70.61444757,0.03,1.14,1,2,WPP,2007,2007,1,lentic,"Buzzards Bay | White Island Pond | Other-Surface Water | W1600 | [inlet to White Island Pond (East Basin) from cranberry bog discharge pipe at eastern edge of northern lobe, Plymouth]",FALSE,FALSE
41.81963769,-70.61803486,0.02,0.165,2,2,WPP,2007,2007,1,lentic,"Buzzards Bay | White Island Pond | Other-Surface Water | W1601 | [inlet to White Island Pond (East Basin) from cranberry bog discharge pipe at northwestern edge of northern lobe, Plymouth]",FALSE,FALSE
41.81779985,-70.61697112,0.07494458588294903,0.65,0,4,WPP,2010,2014,5,lentic,"Buzzards Bay | White Island Pond | Lake | W1602 | [north center of north bay of East Basin, Plymouth]",FALSE,TRUE
42.17245221,-71.31726139,0.5,1.1,1,1,WPP,2007,2007,1,lentic,"Charles | Stop River | River/Stream | W1716 | [Causeway Street, Medfield]",FALSE,FALSE
42.02727016,-71.48547213,1.3896074324629328,1.96,0,5,WPP,2008,2008,1,lentic,"Blackstone | Arnolds Brook | River/Stream | W1756 | [Pinegrove Avenue, Bellingham]",FALSE,TRUE
42.01550267,-71.49304478,0.64,1.11,5,5,WPP,2008,2008,1,lentic,"Blackstone | Peters River | River/Stream | W1772 | [Route 114, Woonsocket, Rhode Island]",FALSE,FALSE
41.92672114,-70.55747801,0.004695426142033783,0.58,0,1,WPP,2008,2008,1,lentic,"South Coastal | Bartlett Pond | Lake | W1878 | [deep hole, Plymouth]",FALSE,TRUE
41.92302002,-70.56287923,0.01,0.44,0,3,WPP,2008,2008,1,lentic,"South Coastal | Beaver Dam Brook | River/Stream | W1879 | [Brook Road, Plymouth]",FALSE,TRUE
41.93483006,-70.68100103,0.10906560632853632,0.6839999999999999,0,5,WPP,2008,2009,2,lentic,"South Coastal | Billington Sea | Lake | W1884 | [deep hole between ""Seymour Island' and the point (near Branch's Point Road) on the eastern shore, Plymouth]",FALSE,TRUE
41.93080045,-70.69524316,0.6352652647688205,1.2083333333333337,0,6,WPP,2008,2009,2,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W1885 | [unnamed tributary from cranberry bog to Billington Sea at the Black Cat Road crossing nearest to Billington Sea Road, Plymouth (across from #64 Black Cat Road)]",FALSE,TRUE
41.9306322,-70.69384954,0.01,0.43,0,6,WPP,2008,2009,2,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W1886 | [unnamed tributary to Billington Sea at the Black Cat Road crosssing (single guard rail culvert) nearest to Bumpus Road, Plymouth]",FALSE,TRUE
41.93064771,-70.68195765,0.01,0.44,0,2,WPP,2008,2008,1,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W1888 | [unnamed tributary from cranberry bog to Billington Sea at Black Cat Road (double bridge) crossing nearest Briggs Reservoir, Plymouth ]",FALSE,TRUE
41.92668346,-70.67333318,0.01,0.41,0,3,WPP,2008,2008,1,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W1889 | [downstream of the culvert convergence at the Billington Street/Black Cat Road intersection, Plymouth]",FALSE,TRUE
41.93817403,-70.69057629,1.8311735794058284,2.4,0,6,WPP,2008,2009,2,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W1890 | [unnamed tributary from swamp on northeastern shore of western lobe of Billington Sea, Plymouth]",FALSE,TRUE
41.94300928,-70.68312626,0.01,0.24,0,3,WPP,2008,2009,2,lentic,"South Coastal | Little Pond | Lake | W1891 | [from beach on northeastern shore, Plymouth]",FALSE,TRUE
41.80715897,-70.61210594,0.02,0.24,1,1,WPP,2007,2007,1,lentic,"Buzzards Bay | Ezekiel Pond | Lake | W1899 | [northwest shore, Plymouth]",FALSE,FALSE
41.92703603,-71.28535834,1.478,1.88,5,5,WPP,2007,2007,1,lentic,"Ten Mile | Unnamed Tributary | River/Stream | W1904 | [unnamed tributary to Speedway Brook, upstream at Route 152, Attleboro]",FALSE,FALSE
41.59856913,-70.5715037,0.01,0.424,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Coonamessett River | River/Stream | W1905 | [Sandwich Road, Falmouth]",FALSE,TRUE
41.57788714,-70.57371153,0.04283068428710206,0.618,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Coonamessett River | River/Stream | W1906 | [Route 28, Falmouth]",FALSE,TRUE
41.58541732,-70.56303402,0.34389851174816716,0.918,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | Other-Surface Water | W1907 | [cranberry bog channel, Old Barnstable Road, Falmouth]",FALSE,TRUE
41.59313825,-70.52492481,0.7934931340900244,1.366,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Childs River | River/Stream | W1908 | [Carriage Shop Road, Falmouth]",FALSE,TRUE
41.61775265,-70.50057773,0.01,0.48,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Quashnet River | River/Stream | W1910 | [Route 151, Mashpee]",FALSE,TRUE
41.62155057,-70.48044452,0.01,0.492,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Mashpee River | River/Stream | W1911 | [downstream of Quinaquisset Avenue and Route 28 at old bridge crossing, Mashpee]",FALSE,TRUE
41.62787592,-70.45079252,0.6469734580589726,1.22,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Santuit River | River/Stream | W1912 | [Old Mill Road/Old Kings Road, Mashpee/Barnstable]",FALSE,TRUE
41.6265396,-70.42629074,0.28167782740621367,0.856,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Little River | River/Stream | W1913 | [Old Post Road, Barnstable]",FALSE,TRUE
41.63908545,-70.32215147,1.32939386697072,1.9,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W1914 | [unnamed tributary to Halls Creek, Craigville Beach Road, Barnstable]",FALSE,TRUE
41.95939363,-70.02997037,0.01,0.29200000000000004,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Herring River | River/Stream | W1915 | [Route 6, Wellfleet]",FALSE,TRUE
41.94782454,-70.04439452,1.411685739810078,1.982,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W1917 | [unnamed tributary to the Herring River, Pole Dike Road, Wellfleet]",FALSE,TRUE
41.67499677,-70.03491965,0.5867598925667595,1.16,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Red River | River/Stream | W1918 | [west of the Shirley Drive cul-de-sac, Chatham/Harwich]",FALSE,TRUE
41.68630943,-70.09473405,0.08899441783113196,0.6639999999999999,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W1919 | [unnamed tributary to the Herring River, Great Western Road, Harwich]",FALSE,TRUE
41.69515999,-70.11531913,0.01,0.53,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Herring River | River/Stream | W1920 | [Main Street, (North Harwich) Harwich]",FALSE,TRUE
41.75748096,-70.10432817,0.2616066389088093,0.836,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | River/Stream | W1921 | [unnamed tributary to Freemans Pond, the northern most tributary on the eastern side of Lower Road, Brewster]",FALSE,TRUE
41.73633752,-70.20055785,0.5867598925667595,1.16,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Chase Garden Creek | River/Stream | W1923 | [Beach Street, Dennis]",FALSE,TRUE
41.70487343,-70.22372741,0.6469734580589726,1.22,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Whites Brook | River/Stream | W1924 | [Route 6A, Yarmouth]",FALSE,TRUE
41.66168571,-70.26107753,0.546617515571951,1.12,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Hawes Run | River/Stream | W1925 | [approximately 900 feet downstream from Buck Island Road, Yarmouth]",FALSE,TRUE
41.74327077,-70.14531439,0.3178059667015415,0.892,0,5,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Pond | Lake | W1926 | [top of fish ladder into Quivett Creek, at outlet of unnamed pond, Brewster/Dennis]",FALSE,TRUE
42.1718706,-71.18594357,0.19336459801763461,0.768,0,5,WPP,2009,2009,1,lentic,"Neponset | Neponset River | River/Stream | W1933 | [approximately 3200 feet downstream of Route 1, north of the eastern end of Vanderbuilt Avenue, Norwood]",FALSE,TRUE
42.24989528,-71.12456936,0.3117846101523202,0.886,0,5,WPP,2009,2009,1,lentic,"Neponset | Neponset River | River/Stream | W1934 | [footbridge near eastern end of B Street, (Hyde Park) Boston]",FALSE,TRUE
42.2693424,-71.08658191,0.3835391090305407,0.9575,0,4,WPP,2009,2009,1,lentic,"Neponset | Neponset River | River/Stream | W1935 | [approximately 3000 feet east of Route 28, behind the baseball field off the western end of Meadowbank Avenue, (Mattapan) Boston]",FALSE,TRUE
42.20894589,-71.26694884,1.2691803014785072,1.84,0,5,WPP,2009,2009,1,lentic,"Neponset | Tubwreck Brook | River/Stream | W1937 | [Draper Road, Dover]",FALSE,TRUE
42.19362053,-71.27966147,0.3785213119061896,0.9525,0,4,WPP,2009,2009,1,lentic,"Neponset | Mill Brook | River/Stream | W1938 | [the Mill Brook Road crossing nearest Nebo Street, Medfield]",FALSE,TRUE
42.18650673,-71.22345227,1.2959418861417127,1.8666666666666667,0,3,WPP,2009,2009,1,lentic,"Neponset | Germany Brook | River/Stream | W1942 | [Westover Parkway crossing nearest Leyton Road, Norwood]",FALSE,TRUE
42.14711935,-71.25588873,0.05989119450989576,0.635,0,4,WPP,2009,2009,1,lentic,"Neponset | Neponset River | River/Stream | W1943 | [parking area crossing southeast of the Robbins Road, Route 27 intersection, Walpole]",FALSE,TRUE
42.15206107,-71.11240912,0.060894753934765976,0.636,0,5,WPP,2009,2009,1,lentic,"Neponset | Beaver Meadow Brook | River/Stream | W1945 | [Boston Drive, Canton]",FALSE,TRUE
42.19275388,-71.14906792,0.2575924012093285,0.8320000000000001,0,5,WPP,2009,2009,1,lentic,"Neponset | Pecunit Brook | River/Stream | W1948 | [approximately 360 feet upstream of Interstate 95, Canton]",FALSE,TRUE
42.25062143,-71.12953409,0.21945714306426026,0.794,0,5,WPP,2009,2009,1,lentic,"Neponset | Mother Brook | River/Stream | W1949 | [Reservation Road, in locality of Hyde Park, Boston]",FALSE,TRUE
42.14824516,-71.2533023,0.01,0.484,0,5,WPP,2009,2009,1,lentic,"Neponset | Unnamed Tributary | River/Stream | W1952 | [unnamed tributary to the Neponset River west of Neponset View Terrace, locally considered part of Spring Brook, approximately 420 feet upstream from confluence with the Neponset River, Walpole]",FALSE,TRUE
41.88730128,-71.25755521,0.06290187278450642,0.638,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | West Branch (Palmer River) | River/Stream | W1954 | [Ash Street, Rehoboth]",FALSE,TRUE
41.83066674,-71.3297127,0.5365819213232489,1.11,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | Runnins River | River/Stream | W1955 | [Arcade Avenue, Seekonk]",FALSE,TRUE
41.83504629,-71.28898153,0.44024021653570794,1.014,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | Fullers Brook | River/Stream | W1956 | [Winthrop Street (Route 44), Rehoboth]",FALSE,TRUE
41.88521922,-71.26498004,0.01874525809021683,0.594,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | Bliss Brook | River/Stream | W1957 | [Ash Street, Rehoboth]",FALSE,TRUE
41.84689238,-71.25551885,0.0789588235824299,0.654,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | East Branch (Palmer River) | River/Stream | W1958 | [at the Beckwith Middle School outdoor classroom, approximately 720 feet downstream from the Winthrop Street (Route 44) crossing nearest river mouth, Rehoboth]",FALSE,TRUE
41.838662,-71.23263553,0.1130798440280173,0.6880000000000001,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | Bad Luck Brook | River/Stream | W1959 | [Elm Street, Rehoboth]",FALSE,TRUE
41.78126268,-71.28901738,0.7874717775408031,1.36,0,5,WPP,2009,2009,1,lentic,"Narragansett Bay (Shore) | Torrey Creek | River/Stream | W1960 | [off the Old Barney Avenue culdesac, approximately 170 feet upstream from Barney Avenue, Rehoboth]",FALSE,TRUE
41.74691378,-71.25130236,1.028326039509655,1.6,0,5,WPP,2009,2009,1,lentic,"Mount Hope Bay (Shore) | Kickamuit River | River/Stream | W1961 | [Bushee Road, Swansea]",FALSE,TRUE
41.69633043,-71.14860388,0.0729374670332086,0.648,0,5,WPP,2009,2009,1,lentic,"Mount Hope Bay (Shore) | Quequechan River | River/Stream | W1962 | [at culvert entrance southeast of the intersection of Routes 81 and 195, Fall River]",FALSE,TRUE
42.15821391,-71.15549018,0.14853894370676496,0.7233333333333334,0,3,WPP,2009,2009,1,lentic,"Neponset | East Branch | River/Stream | W1963 | [approximately 260 feet downstream of Neponset Street, Canton]",FALSE,TRUE
42.44730903,-71.13871254,1.0684684165044638,1.64,0,5,WPP,2009,2009,1,lentic,"Mystic | Aberjona River | River/Stream | W1965 | [at USGS gaging station (0110250) upstream of low head dam, west of Mystic Valley Parkway across from Mystic Avenue, Winchester]",FALSE,TRUE
42.41791119,-71.07329736,0.37400529449427355,0.948,0,5,WPP,2009,2009,1,lentic,"Mystic | Malden River | River/Stream | W1967 | [Medford Street, Malden]",FALSE,TRUE
42.41848684,-71.11707971,0.38404088874297576,0.958,0,5,WPP,2009,2009,1,lentic,"Mystic | Unnamed Tributary | River/Stream | W1968 | [unnamed tributary locally known as Meetinghouse Brook, south of Mystic Valley Parkway (Route 16) bridge, approximately 80 feet from confluence with Mystic River, Medford]",FALSE,TRUE
42.40692802,-71.13399738,0.37801953219375445,0.952,0,5,WPP,2009,2009,1,lentic,"Mystic | Alewife Brook | River/Stream | W1969 | [upstream at Broadway bridge, Arlington/Somerville]",FALSE,TRUE
42.39427861,-71.17201902,1.4096786209603374,1.98,0,5,WPP,2009,2009,1,lentic,"Mystic | Unnamed Tributary | River/Stream | W1970 | [unnamed tributary locally known as Wellington Brook just upstream of underground culvert entrance behind Belmont Library, west of Cottage Street, Belmont]",FALSE,TRUE
42.47298956,-71.17218991,0.5646815852196148,1.138,0,5,WPP,2009,2009,1,lentic,"Mystic | Cummings Brook | River/Stream | W1971 | [approximately 80 feet downstream of Lexington Street, Woburn]",FALSE,TRUE
42.47137193,-71.17418508,0.41214055263934185,0.986,0,5,WPP,2009,2009,1,lentic,"Mystic | Shaker Glen Brook | River/Stream | W1972 | [Totman Drive, Woburn]",FALSE,TRUE
42.41196479,-71.1005642,0.4422473353854484,1.016,0,5,WPP,2009,2009,1,lentic,"Mystic | Mystic River | River/Stream | W1973 | [off the southern end/downstream side of the Riverside Yacht Club boat dock, Medford (approximately 1400 feet downstream of Route 93 crossing)]",FALSE,TRUE
42.41785195,-71.11813574,0.5044680197274019,1.078,0,5,WPP,2009,2009,1,lentic,"Mystic | Mystic River | River/Stream | W1974 | [upstream at Route 38 (Winthrop Street), Medford]",FALSE,TRUE
42.39711852,-71.07943281,0.29773477820413713,0.872,0,5,WPP,2009,2009,1,lentic,"Mystic | Mystic River | River/Stream | W1975 | [off the western end/upstream side of the Winter Hill Yacht Club boat dock, Somerville (approximately 1400 feet downstream of the Route 28, Wellington Bridge crossing)]",FALSE,TRUE
42.39735723,-71.14384075,0.301749015903618,0.876,0,5,WPP,2009,2009,1,lentic,"Mystic | Little River | River/Stream | W1976 | [Little River/Alewife Brook, approximately 65 feet upstream of bridge crossing of Route 2 off ramp (West Roadway) to the Alewife T Station, Cambridge/Arlington (approximately 25 feet upstream of the CSO discharge stream confluence on southern bank)]",FALSE,TRUE
42.43524414,-71.19406671,0.42217614688804406,0.996,0,5,WPP,2009,2009,1,lentic,"Mystic | Munroe Brook | River/Stream | W1977 | [at footbridge south of Bartlett Avenue, Lexington]",FALSE,TRUE
42.4382644,-71.06956013,0.31579884785180107,0.89,0,5,WPP,2009,2009,1,lentic,"Mystic | Spot Pond Brook | River/Stream | W1978 | [west off end of Fairlawn Street, Malden (locally known as Spot and Ell Pond Brook)]",FALSE,TRUE
42.49772931,-71.13348578,4.420356895570987,4.9799999999999995,0,5,WPP,2009,2009,1,lentic,"Mystic | Aberjona River | River/Stream | W1979 | [approximately 450 feet downstream of Olympia Avenue, Woburn]",FALSE,TRUE
41.66334422,-70.41050549,0.01,0.21,0,1,WPP,2009,2009,1,lentic,"Cape Cod | Hamblin Pond | Lake | W1981 | [public boat launch on southeastern shore, west of Route 149 near Marstons Mills Cemetery, Barnstable]",FALSE,TRUE
41.64976966,-70.44588197,0.01,0.30666666666666664,0,3,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | Other-Surface Water | W1985 | [unnamed tributary to western edge of Lovells Pond from cranberry bog stradding the Mashpee/Barnstable border, Wimbledon Way, Barnstable]",FALSE,TRUE
41.64914861,-70.44634801,0.01,0.32,0,1,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | Other-Surface Water | W1986 | [unnamed tributary to western edge of Lovells Pond from cranberry bog southeast of Santuit Pond, Mashpee approximately 220 feet upstream of Santuit Newton Road, Barnstable]",FALSE,TRUE
42.24766145,-71.02831587,0.01,0.566,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Furnace Brook | River/Stream | W2026 | [Reardon Street, Quincy]",FALSE,TRUE
42.25166716,-70.99715572,0.5064751385771423,1.08,0,3,WPP,2009,2009,1,lentic,"Weymouth & Weir | Town Brook | River/Stream | W2028 | [Elm Street, Quicy]",FALSE,TRUE
42.2476106,-70.99772491,0.5700339021522557,1.143333333333333,0,3,WPP,2009,2009,1,lentic,"Weymouth & Weir | Town Brook | River/Stream | W2029 | [Miller Stile Road, Quincy]",FALSE,TRUE
42.2205799,-70.98050122,0.06691611048398728,0.642,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Monatiquot River | River/Stream | W2030 | [approximately 700 feet upstream from Commercial Street, Braintree]",FALSE,TRUE
42.22005427,-70.9991699,0.01,0.57,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Monatiquot River | River/Stream | W2031 | [River Street, Braintree]",FALSE,TRUE
42.21687046,-70.92243616,0.08698729898139164,0.662,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Weymouth Back River | River/Stream | W2032 | [approximately 560 feet downstream of Commercial Street, Weymouth]",FALSE,TRUE
42.24257493,-70.85905507,0.6068310810641638,1.18,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Weir River | River/Stream | W2033 | [Route 228 (East Street), Hingham]",FALSE,TRUE
42.19140109,-70.86520493,0.5205249705253254,1.094,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Accord Brook | River/Stream | W2037 | [Prospect Street, Hingham]",FALSE,TRUE
42.20298433,-70.90145862,1.028326039509655,1.6,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Plymouth River | River/Stream | W2039 | [Ward Street, Hingham]",FALSE,TRUE
42.2148309,-70.8848605,0.5064751385771423,1.08,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Crooked Meadow River | River/Stream | W2042 | [approximately 50 feet upstream of Route 228 (Main Street), Hingham]",FALSE,TRUE
42.16285655,-70.92249054,0.14519374562386417,0.72,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Old Swamp River | River/Stream | W2043 | [Sharp Street, Hingham]",FALSE,TRUE
42.17808643,-70.93462278,0.4823897123802571,1.056,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Old Swamp River | River/Stream | W2044 | [Ralph Talbot Street, Weymouth]",FALSE,TRUE
42.18261181,-70.93539631,0.7473294005459944,1.32,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Old Swamp River | River/Stream | W2045 | [Elm Street, Weymouth]",FALSE,TRUE
42.19258744,-70.94329349,0.48439683122999755,1.058,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Old Swamp River | River/Stream | W2046 | [Libbey Industrial Parkway, Weymouth]",FALSE,TRUE
42.19324533,-70.95931587,0.6690517654061173,1.242,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Mill River | River/Stream | W2047 | [Front Street (upstream of the outfall downstream of the bridge), Weymouth]",FALSE,TRUE
42.1879042,-70.96226663,0.556653109820653,1.13,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Mill River | River/Stream | W2048 | [West Street, Weymouth]",FALSE,TRUE
42.18379489,-71.01129661,0.40812631493986096,0.982,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Cranberry Brook | River/Stream | W2049 | [upstream of road and two stormwater outfalls, Route 37 (Washington Street), Braintree]",FALSE,TRUE
42.15128287,-71.04045468,0.9279700970226333,1.5,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Mary Lee Brook | River/Stream | W2050 | [footbridge crossing of the western end of Joyce Circle, Randolph]",FALSE,TRUE
42.15538255,-71.02653441,0.42217614688804406,0.996,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Cochato River | River/Stream | W2051 | [downstream of road and two stormwater outfalls, Route 139 (Union Street), Holbrook]",FALSE,TRUE
42.19918489,-71.02404807,0.01,0.496,0,5,WPP,2009,2009,1,lentic,"Weymouth & Weir | Farm River | River/Stream | W2053 | [approximately 300 feet upstream from Pond Street, Braintree]",FALSE,TRUE
41.93034153,-70.68571948,0.22547849961348157,0.8,0,2,WPP,2009,2009,1,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W2090 | [unnamed tributary to the southeastern side of Trask Pond, (across from pole 48/42), Black Cat Road, Plymouth]",FALSE,TRUE
41.93034135,-70.68751501,0.7941621737066045,1.3666666666666667,0,3,WPP,2009,2009,1,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W2091 | [unnamed tributary to the southwestern side of Trask Pond (near 'Hunters Point' road), Black Cat Road, Plymouth]",FALSE,TRUE
41.92654803,-70.67334817,0.01,0.41,0,4,WPP,2009,2009,1,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W2093 | [the central pipe of 3 pipes north at the intersection of Black Cat Road and Billington Street, Plymouth]",FALSE,TRUE
41.92654883,-70.67345981,0.03480220888814031,0.61,0,3,WPP,2009,2009,1,lentic,"South Coastal | Unnamed Tributary | Other-Surface Water | W2094 | [the most southwestern pipe of 3 pipes north at the intersection of Black Cat Road and Billington Street, Plymouth]",FALSE,TRUE
41.99978448,-70.82916967,0.7715820866470247,1.3441666666666667,0,12,WPP,2009,2015,7,lentic,"Taunton | Unnamed Tributary | River/Stream | W2095 | [Peterson Swamp outlet at the most eastern tip of Monponset Pond East Basin, east of Route 36, Halifax]",FALSE,TRUE
42.19218292,-71.09296807,0.04,0.36166666666666664,4,6,WPP,2017,2017,1,lentic,"Neponset | Ponkapoag Pond | Lake | W2097 | [deep hole, Randolph]",FALSE,FALSE
42.01898619,-70.85342498,0.26185752876502694,0.83625,0,16,WPP,2009,2015,7,lentic,"Taunton | White Oak Brook | River/Stream | W2119 | [Pleasant Street, Hanson]",FALSE,TRUE
41.6512038,-70.44110033,0.024766614639438137,0.6,0,1,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | Other-Surface Water | W2123 | [unnamed tributary to the northern edge of Lovells Pond, by the fallow bog pump house, Barnstable]",FALSE,TRUE
41.71430738,-70.09708883,0.01,0.31,0,1,WPP,2009,2009,1,lentic,"Cape Cod | Unnamed Tributary | Other-Surface Water | W2124 | [unnamed tributary to western edge of Hinkleys Pond from southeastern corner of cranberry bog, Harwich]",FALSE,TRUE
42.31981521,-71.39588095,0.14184854754096346,0.7166666666666667,0,3,WPP,2010,2010,1,lentic,"Concord (SuAsCo) | Unnamed Tributary | River/Stream | W2135 | [unnamed tributary to Sudbury River locally known as Cochituate Brook, approximately 600 feet upstream of School Street (Route 126), Framingham]",FALSE,TRUE
42.37245948,-71.42434277,1.1035929963749214,1.675,0,4,WPP,2010,2010,1,lentic,"Concord (SuAsCo) | Hop Brook | River/Stream | W2136 | [approximately 2800 feet downstream of Peakham Road, Sudbury (approximately 25 feet upstream of the confluence of the unnamed tributary from Blandford Pond)]",FALSE,TRUE
42.46739849,-71.42842635,0.6034858829812633,1.1766666666666667,0,3,WPP,2010,2010,1,lentic,"Concord (SuAsCo) | Coles Brook | River/Stream | W2137 | [approximately 550 feet upstream of Robinwood Road, Acton]",FALSE,TRUE
42.30487156,-71.48902528,0.01,0.47,0,5,WPP,2010,2010,1,lentic,"Concord (SuAsCo) | Stony Brook | River/Stream | W2140 | [approximately 450 feet upstream of Pleasant Street (Route 30), Framingham]",FALSE,TRUE
42.15062894,-71.42890888,0.546617515571951,1.12,0,5,WPP,2010,2010,1,lentic,"Charles | Chicken Brook | River/Stream | W2152 | [approximately 970 feet downstream of Winthrop Street, Medway]",FALSE,TRUE
42.17837899,-71.38380876,0.23551409386218375,0.81,0,2,WPP,2010,2010,1,lentic,"Charles | Bogastow Brook | River/Stream | W2153 | [approximately 3875 feet downstream of Orchard Street, Millis]",FALSE,TRUE
42.22222362,-71.35437527,0.41615479033882274,0.99,0,1,WPP,2010,2010,1,lentic,"Charles | Sewall Brook | River/Stream | W2154 | [approximately 350 feet downstream of Forest Street, Sherborn]",FALSE,TRUE
42.2331578,-71.32439929,0.14519374562386417,0.72,0,5,WPP,2010,2010,1,lentic,"Charles | Unnamed Tributary | River/Stream | W2155 | [unnamed tributary to the Charles River approximately 180 feet downstream of Farm Street, Dover]",FALSE,TRUE
42.32625938,-71.26402999,0.23551409386218375,0.81,0,4,WPP,2010,2010,1,lentic,"Charles | Charles River | River/Stream | W2156 | [approximately 1800 feet downstream of Washington Street (Route 16), Newton/Wellesley]",FALSE,TRUE
42.12140046,-71.45251286,3.3365127167111535,3.9,0,3,WPP,2010,2010,1,lentic,"Charles | Charles River | River/Stream | W2157 | [approximately 760 feet downstream of Maple Street, Bellingham]",FALSE,TRUE
41.80487358,-70.62362506,0.01,0.38,0,1,WPP,2010,2010,1,lentic,"Buzzards Bay | White Island Pond | Lake | W2171 | [approximate center of the southeastern lobe of the West Basin, Wareham]",FALSE,TRUE
42.02988442,-70.85262833,0.13242117112551596,0.7072727272727273,0,11,WPP,2010,2015,6,lentic,"Taunton | White Oak Brook/Reservoir | Lake | W2173 | [deep hole, approximate center of impoundment, Hanson]",FALSE,TRUE
42.03214495,-70.85428285,0.5499627136548516,1.1233333333333333,0,6,WPP,2010,2015,6,lentic,"Taunton | White Oak Brook | River/Stream | W2174 | [downstream of South Street above confluence with Reservoir, a White Oak Brook impoundment, Hanson]",FALSE,TRUE
41.91786565,-71.35216051,0.3,0.616,5,5,WPP,2011,2011,1,lentic,"Ten Mile | Sevenmile River | River/Stream | W2179 | [approximately 440 feet downstream from Roy Avenue, Attleboro]",FALSE,FALSE
42.02755221,-71.48301448,0.342,0.748,5,5,WPP,2011,2011,1,lentic,"Blackstone | Peters River | River/Stream | W2192 | [approximately 1300 feet upstream from Wrentham Road, Bellingham]",FALSE,FALSE
41.89640012,-71.33321453,0.842,1.34,5,5,WPP,2011,2011,1,lentic,"Ten Mile | Ten Mile River | River/Stream | W2210 | [approximately 2780 feet downstream from Pond Street, Seekonk]",FALSE,FALSE
41.84879208,-70.54991538,0.01,0.44,0,1,WPP,2011,2011,1,lentic,"South Coastal | Savery Pond | Lake | W2241 | [northwest shore (from private dock at 42 Lake Road), Plymouth]",FALSE,TRUE
41.73532062,-70.94891944,0.01,0.215,0,2,WPP,2011,2011,1,lentic,"Taunton | Sassaquin Pond | Lake | W2293 | [deep hole, New Bedford]",FALSE,TRUE
42.00395502,-70.72215618,0.02,0.5,1,1,WPP,2011,2011,1,lentic,"South Coastal | Tussock Brook | River/Stream | W2314 | [from outlet of the approximately 6 acre unnamed impoundment, east of Route 3, straddling the Kingston/Duxbury border]",FALSE,FALSE
